Contig	Gene	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12	g1a1	g1a2	g1a3	g1b1	g1b2	g1b3	g9b1	g9b2	g9b3	g13a1	g13a2	g13a3	g13b1	g13b2	g13b3	g17a1	g17a2	g17a3	g17b1	g17b2	g17b3	g2017-9am1	g2017-9am2	g2017-9am3	g2017-9am4	g2017-9am5	g2017-9am6	g2017-9am7	g2017-9am8	g2017-9am9	g2017-9am10	g2017-9am11	g2017-9am12	g2017-9pm1	g2017-9pm2	g2017-9pm3	g2017-9pm4	g2017-9pm5	g2017-9pm6	g2017-9pm7	g2017-9pm8	g2017-9pm9	g2017-9pm10	g2017-9pm11	g2017-9pm12
NODE_977_length_23624_cov_23.042132	Ga0224629_1000977.15	STRG.16265	131.009094	830.683228	1603.547485	33.810135	80.515175	217.210922	16.408468	385.985748	110.894615	665.615051	339.160126	848.668884	82.651772	1104.480591	95.889145	129.235672	791.858398	1422.149902	149.049606	110.303818	356.786957	518.560852	661.926575	221.184616	188.383652	254.115646	40.881443	372.874268	519.228516	1668.030273	141.220535	484.347961	16.753761	200.587463	208.666718	225.657318	98.878372	358.551605	0	316.734558	53.741032	575.086548	478.9953	294.507385	1481.46106	0	0	0	0	0	0	0	1.261243	0	0	0	0	0	0	0.626018	0	0	0	2.4129	0	0	0.976484	1.255109	39.84734	0	1.270411	5.676112	1.020071	0	2.146997	5.04379	0.90049	2.930917	0	0	0.699433	23.803967	0	1.324587	0	1.06839	2.464829	2.229476	1.248216	1.843937
NODE_1016_length_23201_cov_121.706774	Ga0224629_1001016.35	STRG.16678	0	0	0	0	0	24.048632	0	12.086325	0	0	0	0	13.48506	182.472015	13.675541	0	0	47.659019	390.982635	0	599.338379	0	0	0	0	0	0	0	0	0	0	0	0	37.53017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276197	0	0	0	0	0	0	0.145038	0.114998	0.922508	0	0.069279	0	0	0.857426	0	0	0	0	1.231569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1023_length_23168_cov_7.913252	Ga0224629_1001023.30	STRG.16748	28.762381	0	0	0	0	0	19.757547	0	2418.470215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515026	3.713752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.114334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1032_length_23091_cov_8.645772	Ga0224629_1001032.5	STRG.16881	17.357908	0	0	0	0	0	0	0	0	0	0	0	0	0	31.15782	0	0	0	0	0	582.15863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.964539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1037_length_23056_cov_24.254032	Ga0224629_1001037.13	STRG.16952	32.414207	0	0	0	0	9.574392	15.007749	50.638947	25.443274	0	0	67.237732	7.045854	208.644424	0	0	0	0	296.28299	0	115.75238	0	23.052155	0	22.101583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388833	1.709467	1.535522	1.150504	0.252886	1.44324	0.834531	1.564868	1.240444	3.782025	2.013168	2.664641	1.492664	3.310401	1.560119	1.95596	2.227121	0.87299	1.807573	1.049815	2.673649	4.074151	2.462091	13.122342	1.46608	0.828172	0.695773	5.756358	2.015465	1.184083	7.44599	2.420041	0	1.138435	0	2.972771	2.346471	0.176777	1.635445	2.201753	1.692412	5.148367	14.262139	1.31453	0
NODE_1039_length_23052_cov_22.784668	Ga0224629_1001039.41	STRG.16989	54.186508	275.012512	34.299866	17.0567	52.427017	16.748129	24.500111	27.011501	0	32.30899	0	173.069153	6.031822	257.633148	9.066344	65.098747	182.222122	0	34.062878	19.889297	32.607498	130.950424	252.288818	144.832748	22.556664	0	0	179.093155	104.353981	0	60.217743	0	0	0	34.696274	37.521404	0	0	0	0	52.757515	0	0	20.958298	0	0	0	0	0	0	1.689465	0	0	3.325105	0	0	0	0	0	0	0	0	0	8.316257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1042_length_23043_cov_101.579476	Ga0224629_1001042.21	STRG.17032	0	0	0	0	0	0	0	19.629412	10.982981	0	0	0	0	288.872955	15.379333	0	0	0	535.216919	0	937.0448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.741047	0	0	0	0	0	0	0	0.360663	0	0.426182	0	0.16283	0.311384	0	0.368627	0	0.149363	0	0	2.44082	0	2.866039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1042_length_23043_cov_101.579476	Ga0224629_1001042.23	STRG.17034	0	0	0	0	0	0	24.029579	28.184738	0	23.970888	0	0	8.936618	0	0	0	0	0	112.190674	0	52.705967	0	0	0	0	0	0	179.101379	0	0	64.737404	108.931656	0	0	0	0	7.490606	0	0	0	228.652771	143.751968	0	0	0	0.200952	1.062714	0	0	0.208704	0	0.788141	0.330847	1.97766	0.32271	0	0.659762	0	1.227364	0	0.361683	0	0	6.886973	0	5.149918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1056_length_22892_cov_24.343828	Ga0224629_1001056.1	STRG.17171	26.80913	0	0	0	0	0	0	0	141.608887	0	102.421333	0	15.166197	222.550049	69.635262	0	0	0	119.587494	0	47.867065	0	133.029526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1056_length_22892_cov_24.343828	Ga0224629_1001056.28	STRG.17183	55.669067	0	0	0	0	0	0	0	226.749435	0	33.167061	0	11.408988	0	0	62.073135	0	0	156.922913	0	104.566467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.534134	2.582231	2.39695	2.34652	0.456771	0	1.045969	2.438534	2.460659	2.569971	2.268362	2.41432	0.513828	3.229048	0	5.148684	3.715499	0.550457	4.200168	1.517181	1.622624	2.723551	0	1.723599	6.436195	1.533277	0.756662	0.434101	5.670681	2.853009	2.822798	1.320872	0	2.393622	0	2.477681	2.517308	0.800595	1.109777	0	2.718756	1.904153	3.107088	3.123343	3.677363
NODE_1056_length_22892_cov_24.343828	Ga0224629_1001056.43	STRG.17194	10.270306	0	0	0	0	0	0	0	37.781898	0	52.777416	0	0	0	42.693913	0	0	0	252.874481	0	157.121826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.079099	0	3.960954	2.252134	0	0	0	0	3.803971	4.26733	0	2.591219	2.910621	5.123264	0	0	5.429229	0	2.305005	0	2.429397	2.027127	6.579637	5.100566	0	0	0.589485	4.375706	0.063874	1.201568	5.682058	2.896254	1.442989	4.009665	0	2.214386	0.675898	3.972869	0	0	3.546877	2.463179	0	1.65304	5.006579
NODE_1075_length_22759_cov_24.130329	Ga0224629_1001075.32	STRG.17383	0	0	0	0	0	0	17.622461	0	13.165752	0	29.27919	0	0	0	38.734516	0	0	0	233.209473	0	394.985046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.048803	4.34802	2.440089	4.437706	0.533567	4.56734	2.280089	3.326305	1.497018	3.527762	0.820423	3.524204	1.18381	3.74364	1.269527	3.185455	9.43549	1.84857	2.868433	1.000405	2.220538	2.443169	0.327873	0	2.403391	1.82109	1.320239	0	1.969065	31.923428	0	2.038001	1.848485	1.014812	5.275419	0.652015	0.716792	0	4.419856	3.474833	4.777877	2.35041	9.199021	1.037925	0
NODE_1108_length_22471_cov_7.749777	Ga0224629_1001108.15	STRG.17757	0	0	0	0	0	0	25.669184	20.141611	2723.266113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593352	0	0	0	0	0	0	0.987815	16.803562	0	0.12321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1121_length_22362_cov_6.000941	Ga0224629_1001121.31	STRG.17870	0	0	0	0	0	0	74.24942	0	174.499695	0	0	0	0	258.799622	0	0	0	0	82.255951	0	219.232483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057191	0	0	0	0	0	0	0	0	0	0	0	0.434424	0	0	0	0	0	0	3.410033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1131_length_22257_cov_11.663994	Ga0224629_1001131.40	STRG.17953	0	2522.687988	0	0	93.884178	0	0	54.043308	37.450783	612.077942	66.005463	341.404602	0	269.854645	26.020298	0	0	0	94.520424	0	0	0	438.667542	0	0	0	0	0	0	0	99.615448	116.438667	0	0	109.389954	0	66.727791	0	412.20459	0	236.670822	0	1490.681396	67.213112	235.630753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1143_length_22188_cov_12.159445	Ga0224629_1001143.3	STRG.18102	26.336151	0	0	0	0	0	0	0	69.943222	0	36.137161	0	10.583965	74.708481	24.257734	45.052814	0	0	268.524567	0	326.3638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197603	0	0	0	0.548454	0	0.283312	0	0.28931	0	0.196478	0	0	0	0.797373	0	0	0	2.091817	1.290645	7.825379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1173_length_21949_cov_13.402074	Ga0224629_1001173.18	STRG.18376	0	0	0	0	0	31.228054	0	86.502457	0	0	0	0	0	831.083008	0	0	0	0	2437.102783	12.672778	1191.571167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.995369	0	0	0	0	1.506232	2.615149	1.293252	0	0.823639	1.008336	1.437792	0.820109	0	0.671625	2.010948	1.614048	0	1.58442	3.154636	4.956843	2.203044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1175_length_21934_cov_24.588875	Ga0224629_1001175.3	STRG.18392	0	0	0	0	0	0	0	0	0	0	0	0	0	194.964874	21.516981	0	0	0	123.555511	0	338.953766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355066	0	0.760012	0.160537	0.204612	0.317402	0	0.616407	0.571751	0.806123	0	0.608315	0.573218	1.128737	1.003786	1.236638	0.627176	0	1.895207	0.693142	1.820824	3.840005	1.917931	0.528655	0.759415	0	14.286826	1.651477	5.014806	4.531672	11.860278	0	0	1.277049	0	3.549628	0.495621	1.051553	3.482409	3.026569	2.104077	2.867342	2.228063	0.580632	0.984352
NODE_1177_length_21925_cov_23.490444	Ga0224629_1001177.21	STRG.18437	0	0	306.80719	0	45.100605	0	19.129057	76.779976	95.861633	0	0	0	0	180.412003	0	0	0	0	81.392639	0	62.090126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.533089	0	0	0	0	0	0	0	12.305761	12.565132	4.792532	0	3.788654	11.412086	5.746396	5.489575	8.678878	16.77091	2.038559	0	6.019284	23.781918	45.927414	17.590584	1.09452	0	2.983533	1.158359	1.672453	1.100735	1.474896	0	3.634678	0.737752	6.999363	0	0	0.728037	0	7.621299	4.507835	1.089961	2.382778	2.484668	1.758848	4.008716	1.145785	0	0	0	0
NODE_1178_length_21919_cov_8.214737	Ga0224629_1001178.38	STRG.18467	0	0	0	0	0	0	0	0	706.989258	0	0	0	0.585325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259545	0.330494	4.797892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1178_length_21919_cov_8.214737	Ga0224629_1001178.9	STRG.18461	0	0	0	0	0	0	0	7.570942	538.112061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.151417	0	17.566057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1186_length_21870_cov_22.212514	Ga0224629_1001186.8	STRG.18526	15.378873	321.496216	158.180923	0	0	0	11.327042	0	0	0	57.508034	0	9.182257	209.285492	0	109.09758	0	361.825012	0	13.849541	69.141304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.272302	10.01784	10.857047	11.991201	3.212488	3.823016	18.294212	12.10643	16.904196	6.7271	25.504658	11.78373	7.089063	7.477182	5.00987	17.400486	5.521151	31.784262	6.443792	14.324061	10.240333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1201_length_21731_cov_12.742665	Ga0224629_1001201.31	STRG.18698	3.531699	0	0	0	0	0	15.204609	0	27.354254	0	17.871836	0	0	66.0793	17.052383	0	0	0	96.087273	0	246.869553	0	0	0	0	0	57.596207	0	0	0	0	0	0	0	0	69.856682	0	0	0	0	0	0	0	0	0	0.526199	0.370653	0	0	0	0	0	0	0	0	0	0	0	0	0.731466	0	0	0	0.715904	0	1.611868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1203_length_21725_cov_23.535994	Ga0224629_1001203.10	STRG.18717	0	0	0	0	6.605506	9.919864	87.463028	0	224.512268	0	29.822891	218.196503	19.997164	262.032654	0	52.228313	92.28772	0	273.80835	0	291.322449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.466244	0	0	0	0	0	0	44.38271	0	4.0753	1.553067	2.187058	3.016948	1.419071	2.36455	1.841033	1.691197	2.519644	1.796544	2.562835	0.384738	5.162464	8.174745	3.12552	5.194345	7.874676	2.735481	2.677713	0.218511	3.011177	4.844229	0.187979	0.338111	7.333415	2.201376	0	0.776102	0.927336	0	6.264674	19.095341	2.175527	3.259308	0.503814	14.435568	3.119073	2.209036	2.07521	3.27507	0.996671	0	2.423614	3.524188	2.117698
NODE_1204_length_21721_cov_22.974938	Ga0224629_1001204.22	STRG.18732	0	267.580811	290.668152	0	0	15.779344	0	53.146221	0	194.084259	114.864487	205.329865	0	122.735413	7.449239	84.03791	0	265.057861	77.866745	24.403814	42.926765	0	0	0	0	0	0	0	0	0	0	0	25.473778	0	0	55.350094	0	86.672668	146.864578	0	83.391251	0	0	163.369904	225.190323	0	0	0	0	0	0	0	0	0	0.440473	0	0.356095	0	0	1.165646	0	0	0	1.612462	0	1.130695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1222_length_21603_cov_232.412382	Ga0224629_1001222.13	STRG.18953	0	0	0	0	0	0	0	0	0	0	0	0	0	213.25415	122.851936	0	0	0	305.422729	0	426.376465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.772639	0	0	0	0	0	0	4.114173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1222_length_21603_cov_232.412382	Ga0224629_1001222.5	STRG.18955	4.696288	27.562458	0	7.100366	28.409193	4.546905	0	0	0	0	26.725204	0	9.813676	325.307312	141.847626	15.456268	0	0	802.802917	5.119053	1935.565918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608104	0.64235	1.353818	0	0	0	1.68288	0	0.487944	0	1.197438	0	0	0	24.105282	0	54.030487	1.608547	0.02005	0	3.581275	1.358932	2.108697	0.997325	1.379367	0.964914	0	8.127157	3.623593	2.059948	4.685956	14.301659	7.467617	1.022056	0	18.092161	1.815765	0.361951	0	6.103577	0
NODE_1235_length_21539_cov_24.421616	Ga0224629_1001235.14	STRG.19114	0	0	0	0	0	0	0	0	0	0	38.354298	0	0	155.020706	81.078491	0	0	0	632.13147	0	548.261536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.850931	3.630597	2.426374	1.842487	0.932935	1.936128	1.303423	3.045073	1.583641	0	1.709445	3.531384	2.005625	7.95113	0.971599	2.436705	4.889657	0.986805	1.02524	0.957567	2.202956	5.875262	1.271573	1.324571	6.165227	5.890334	3.986684	4.370916	1.118344	7.373332	0	8.107806	1.827066	1.361938	1.28871	5.213349	16.344679	0	2.458222	3.149636	3.467615	0.563012	2.19264	5.335975	1.731601
NODE_1254_length_21401_cov_5.444673	Ga0224629_1001254.11	STRG.19306	0	0	0	0	0	0	14.786804	0	116.522865	0	0	0	0	213.461899	0	0	0	0	82.823639	0	275.377747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652366	0	0.815188	0	0	0	0	1.611073	0	0	0	0	0.456559	0	1.672101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1257_length_21394_cov_59.813768	Ga0224629_1001257.2	STRG.19331	19.103563	0	0	0	9.154291	0	0	0	0	0	0	0	6.126963	535.863831	0	0	0	0	202.776932	0	727.25238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197208	0.233578	0	0.333064	0	0	0.085438	0	0.472495	0.665905	0.282864	0	0	0	0.699225	0.058976	4.406412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1277_length_21247_cov_17.232493	Ga0224629_1001277.25	STRG.19550	0	143.038559	1053.151855	0	29.258543	0	124.8806	446.535583	292.795776	0	0	213.188232	22.749294	0	0	175.08403	194.73645	907.086853	126.083588	60.106964	0	0	0	0	47.342491	0	0	424.05307	0	0	0	163.596252	0	0	248.435074	0	0	0	181.298309	0	91.504967	353.560852	0	81.949875	875.271423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1329_length_20914_cov_34.442495	Ga0224629_1001329.38	STRG.20039	0	0	0	0	0	0	0	0	0	0	0	0	9.027498	0	0	129.697495	0	0	424.079926	0	1874.034302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244743	0	0	0	0	0	0	0	0.272488	0	0.044772	0	0	0.145601	0	0	0	0	0.4683	0	1.417161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1350_length_20767_cov_22.562524	Ga0224629_1001350.3	STRG.20241	0	0	0	0	0	0	0	30.413967	0	0	80.03418	0	9.112663	328.485962	75.379715	0	0	0	317.110199	0	225.827301	0	0	0	0	0	0	0	217.312073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.408342	2.098506	4.056702	3.303684	1.086531	2.989766	1.887839	3.143482	1.358891	3.554147	2.597266	2.356662	2.750641	4.380782	1.512092	4.308062	7.399095	2.791879	1.941993	1.188938	1.85934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1390_length_20559_cov_12.389387	Ga0224629_1001390.6	STRG.20750	46.794731	0	0	0	167.748978	64.378181	90.852295	147.431213	368.328583	0	823.965088	0	117.838936	1294.769897	157.496994	0	0	0	938.392639	187.753448	225.706543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05013	0	7.984655	2.771301	0	16.867413	4.97985	4.947473	8.317743	4.449278	0	1.879847	1.620199	1.546122	5.960062	1.705163	1.44949	0	1.704893	3.234032	5.281242	1.430247	1.677493	0	0.962782	0	2.680668	1.94847	0.578239	1.514858	0	5.254097	1.789217	16.251867	0.535287	1.750992	2.016608	2.679243	2.407864	0.988872	6.048379	15.57768	13.708672	1.302396	0
NODE_1393_length_20517_cov_27.433486	Ga0224629_1001393.17	STRG.20733	0	0	0	0	0	0	0	0	40.193432	0	0	0	6.197097	241.748886	75.500885	0	0	0	97.037239	0	142.069702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1396_length_20500_cov_6.027244	Ga0224629_1001396.25	STRG.20769	31.717121	0	0	0	0	0	0	0	35.526268	0	0	0	0	414.625031	0	222.51239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.120496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1421_length_20349_cov_7.559525	Ga0224629_1001421.1	STRG.21005	10.147142	0	0	0	0	0	7.939878	6.093415	513.078308	0	0	0	0	0	2.754296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.569353	4.453963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1424_length_20331_cov_8.686773	Ga0224629_1001424.20	STRG.21063	50.32185	0	0	0	0	0	0	58.16003	1359.494629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70482	9.524308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1432_length_20283_cov_130.044246	Ga0224629_1001432.3	STRG.21126	0	0	0	0	0	0	12.519354	20.440725	0	0	37.354809	0	0	206.790359	28.084551	0	0	0	578.744324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164251	0	0	0.057111	0	0	0.446087	0	0	0	0	0.183111	1.155678	0	0	0	0	4.639517	0	0.824651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1450_length_20186_cov_22.748646	Ga0224629_1001450.25	STRG.21290	0	0	0	0	0	0	0	70.336571	0	0	0	344.789337	0	0	0	0	295.299286	0	358.844482	0	278.677673	0	0	0	0	0	0	0	0	0	0	80.922821	0	0	0	0	61.369682	0	0	0	0	0	0	21.614729	40.69944	0	2.253102	0.635122	1.195079	2.740085	0.518707	0	2.049733	0	1.914154	1.921358	0.831855	1.226936	3.060441	0.479607	3.386266	6.170643	1.287393	2.482216	1.668395	1.002167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1453_length_20164_cov_7.512755	Ga0224629_1001453.31	STRG.21345	0	0	0	0	0	0	0	0	498.860229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.558908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1456_length_20146_cov_106.387985	Ga0224629_1001456.15	STRG.21356	9.721534	0	0	0	0	0	0	0	0	0	0	0	5.903424	181.592117	7.535373	0	0	0	131.095566	0	591.991699	0	0	0	0	0	0	0	0	0	0	91.616089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141297	0	0	0.557976	0	0.340724	0	0	0.721571	0	3.858489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1473_length_20049_cov_7.586626	Ga0224629_1001473.1	STRG.21560	0	0	0	0	0	0	59.790131	0	599.797791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.847859	12.204532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1473_length_20049_cov_7.586626	Ga0224629_1001473.31	STRG.21572	13.88378	0	0	0	0	0	31.083847	0	387.143585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.497139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.723762	0	12.951484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1473_length_20049_cov_7.586626	Ga0224629_1001473.36	STRG.21573	0	0	0	0	0	0	21.2689	0	978.31604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.502507	0	0	0	0	0	0	1.428781	9.704185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1473_length_20049_cov_7.586626	Ga0224629_1001473.40	STRG.21563	22.449982	0	0	0	0	0	0	0	1261.761719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.840975	17.728655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1475_length_20048_cov_8.509528	Ga0224629_1001475.25	STRG.21608	0	0	0	0	0	0	0	0	0	0	0	0	1.689361	0	0	0	0	0	44.723347	0	720.683838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.429664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
