Contig	Gene	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12	g1a1	g1a2	g1a3	g1b1	g1b2	g1b3	g9b1	g9b2	g9b3	g13a1	g13a2	g13a3	g13b1	g13b2	g13b3	g17a1	g17a2	g17a3	g17b1	g17b2	g17b3	g2017-9am1	g2017-9am2	g2017-9am3	g2017-9am4	g2017-9am5	g2017-9am6	g2017-9am7	g2017-9am8	g2017-9am9	g2017-9am10	g2017-9am11	g2017-9am12	g2017-9pm1	g2017-9pm2	g2017-9pm3	g2017-9pm4	g2017-9pm5	g2017-9pm6	g2017-9pm7	g2017-9pm8	g2017-9pm9	g2017-9pm10	g2017-9pm11	g2017-9pm12
NODE_32756_length_3907_cov_25.632399	Ga0224629_1032756.5	STRG.128110	9.107833435	#DIV/0!	0	#DIV/0!	#DIV/0!	0	4.781039881	0	57.09686212	#DIV/0!	0	#DIV/0!	0	13.39171163	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	65.90554945	0	1.312111105	#DIV/0!	1.545086936	#DIV/0!	#DIV/0!	0	0	0	0.062178184	#DIV/0!	0	#DIV/0!	0.505429556	0.305456122	#DIV/0!	#DIV/0!	#DIV/0!	0	0.612960166	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0
NODE_32770_length_3906_cov_7.588938	Ga0224629_1032770.5	STRG.128148	15.9400078	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	84.50405036	60.09306221	36.93340407	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0.309563201	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0
NODE_32793_length_3904_cov_6.748766	Ga0224629_1032793.4	STRG.128189	30.38016484	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	27.81574655	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0.648820111	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0.416377643	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0
NODE_33071_length_3881_cov_128.263199	Ga0224629_1033071.3	STRG.128692	0	0	0	0	0	0	0	0	0	0	0	0	0	316.721176	43.48704019	0	0	0	102.608306	0	232.8995666	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104006217	0	1.018499073	0	0	0.140606473	0	0	0	0	0	0	0	0	0	0	0.386102173	0	0.058933411	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0
NODE_33100_length_3879_cov_106.809100	Ga0224629_1033100.3	STRG.128759	0	0	#DIV/0!	#DIV/0!	0	129.3290671	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	108.9533159	2.293466741	#DIV/0!	#DIV/0!	0	22.08650456	#DIV/0!	30.17234791	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	1.860882953	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	1.099454819	0	0	0	0.9195702	0.252706877	#DIV/0!	#DIV/0!	0	0.433117776	#DIV/0!	0.407532612	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_33456_length_3853_cov_3.986045	Ga0224629_1033456.3	STRG.129426	37.38692889	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	38.29285503	21.3797439	0	0	#DIV/0!	0	109.3815684	28.41845606	#DIV/0!	#DIV/0!	#DIV/0!	23.5103823	#DIV/0!	40.12897082	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2.173236726	#DIV/0!	0	4.295250154	#DIV/0!	#DIV/0!	0	0	0.139963861	4.070054209	0.401238495	#DIV/0!	0	0.111999246	1.475281348	#DIV/0!	#DIV/0!	#DIV/0!	0.326855763	#DIV/0!	0.475289966	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_33506_length_3848_cov_45.066702	Ga0224629_1033506.3	STRG.129523	120.5097115	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	94.03095895	#DIV/0!	57.15848284	138.7856891	67.58425198	#DIV/0!	#DIV/0!	#DIV/0!	108.3849021	75.34719983	75.44431987	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0.351241469	0.68655593	#DIV/0!	#DIV/0!	#DIV/0!	0.231401679	0.444023723	0.337898144	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_33558_length_3845_cov_6.598945	Ga0224629_1033558.3	STRG.129625	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	36.83351496	0	60.81757159	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0.293790688	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0.040997962	0	0.254406133	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_700_length_27001_cov_229.333630	Ga0224629_1000700.23	STRG.12964	11.82514245	0	0	0	0.646289062	0	0	0	0	0	0	0	0	31.47429317	5.042180551	14.4321442	0	0	14.46052123	0	11.07702657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167254478	0.456096127	0.58856392	0.247888344	0.149767196	0.154375315	0.865571663	0	0	0.219735304	0.326789649	0.349013359	0.315728474	1.008083574	0.400025017	0.267252676	0	0.181733858	1.002363396	0.870959394	1.13773864	4.794173992	6.008090723	0.384856401	0	0.204776648	5.095359904	3.2099346	0.933940751	0	0	2.052515105	0.630475796	0.273844044	1.196994784	1.911314554	0.496300682	0	0	2.582009111	4.332828265	3.700890504	3.081708638	7.245038787	13.97213197
NODE_700_length_27001_cov_229.333630	Ga0224629_1000700.36	STRG.12967	0	0	0	0	1.240237141	0	0	0	0	0	2.871273746	0	0	13.85241453	5.041748308	0	0	0	9.936997156	0	9.307602083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606809093	0.238763795	0.280836133	0.987444609	0.165857758	0.958127344	1.487859864	0.353100462	0	2.104385582	0.195039954	0.505367752	0.599177034	0.568338937	0.4583353	0.08438666	2.431494464	0	0.471276674	1.393847598	0.569604701	0.798906254	0	0.352342464	1.480082771	0.286564585	2.047850263	8.594196245	0.250610032	1.90439835	1.036653616	1.578781185	0.79096218	0.528976648	2.579918798	1.14131814	19.94938696	1.271935506	0.950259007	8.402677971	1.337569161	0	6.422971145	1.635473041	18.73015072
NODE_33654_length_3837_cov_12.418033	Ga0224629_1033654.3	STRG.129791	122.7988685	#DIV/0!	0	0	#DIV/0!	#DIV/0!	10.19601077	178.4044555	158.6389417	#DIV/0!	69.59969779	#DIV/0!	0	223.380065	45.16069869	#DIV/0!	#DIV/0!	#DIV/0!	63.03110434	0	27.78302578	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0.099340359	0	0.148557683	#DIV/0!	0	#DIV/0!	0	0.438699571	0	#DIV/0!	#DIV/0!	#DIV/0!	0.472580972	5.403569835	0.772944034	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_707_length_26879_cov_9.209029	NA	STRG.13006	902.8993539	#DIV/0!	0	#DIV/0!	0	201.4991376	0	428.461421	#DIV/0!	0	442.4843489	0	345.9916701	0	0	0	0	#DIV/0!	105.9627893	#DIV/0!	0	0	2995.646856	#DIV/0!	0	1865.72143	2322.006385	0	2334.278189	#DIV/0!	0	1355.014659	0	#DIV/0!	0	2934.319427	0	2504.81325	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE_706_length_26880_cov_127.458155	Ga0224629_1000706.37	STRG.13024	0	0	0	25.44163079	0	0	0	98.07131154	0	0	76.05400118	0	18.81624754	0	0	0	0	0	54.91040088	0	26.34829181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	3.545387157	0	0	2.515499	0	0	0	0	0	0	0	0.117998959	0.465900977	0	0	0.259550414	0	0.549698124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
NODE_706_length_26880_cov_127.458155	Ga0224629_1000706.41	STRG.13025	48.85999807	0	0	0	0	0	0	0	0	0	0	0	12.21925765	0	68.13462064	0	0	0	18.69308615	0	32.05796609	0	0	0	0	0	0	0	0	0	0	0	0	97.25721762	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	2.526494597	0	0	0	0	4.195339115	0	0	0	0	0	0	0	0	0	0.47424667	0	0.695790341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
NODE_34166_length_3799_cov_7.782853	Ga0224629_1034166.7	STRG.130664	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	18.4050085	6.801924898	35.25057824	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1.898986388	#DIV/0!	#DIV/0!	0.3419683	#DIV/0!	0.568704621	#DIV/0!	0	0.034925873	0.413097019	#DIV/0!	#DIV/0!	#DIV/0!	0.255835623	0	0.411341258	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_34380_length_3783_cov_13.240343	Ga0224629_1034380.10	STRG.131027	0	#DIV/0!	#DIV/0!	0	0	0	0	0	5.859323722	#DIV/0!	0	#DIV/0!	0	60.668654	0	#DIV/0!	#DIV/0!	0	14.38388527	0	8.880963895	#DIV/0!	763.4189873	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	0.011699431	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!
NODE_34677_length_3759_cov_8.962473	Ga0224629_1034677.5	STRG.131510	63.02892035	#DIV/0!	#DIV/0!	42.157531	#DIV/0!	#DIV/0!	20.6389147	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	37.11961514	#DIV/0!	25.54936654	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	81.35736481	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0.380721472	#DIV/0!	#DIV/0!	0	0.222796237	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0.565585392	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_34733_length_3755_cov_3.049459	Ga0224629_1034733.7	STRG.131593	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	428.4704031	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_35167_length_3723_cov_30.031352	Ga0224629_1035167.7	STRG.132366	0	47.98018368	778.8530477	169.2388807	88.67612718	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	91.97268589	370.5152892	0	0	0	0	26.22516521	19.99116974	0	15.2178727	0	0	#DIV/0!	97.66401493	#DIV/0!	84.65308002	146.698917	132.2067061	328.3490705	34.21535062	0	1.390657766	0	0	#DIV/0!	7.259170761	0	0	#DIV/0!	250.9665914	0	35.70438752	0	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0.222186466	0.054589311	5.202997506	2.946040912	#DIV/0!	0.846275492	#DIV/0!	6.29952552	0.363136885	0	8.919339626	0.639577803	107.0934077	0	14.0670748	3.302417916	#DIV/0!	3.866004961	0	7.719709413	#DIV/0!	1.11291532	0	0	43.12326694
NODE_35171_length_3723_cov_8.142039	Ga0224629_1035171.1	STRG.132380	4.852657673	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	22.76503957	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	1.255010999	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	1.023718623	0.238110426	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	2.523822189	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2.45766294	4.843494362	#DIV/0!	0.048011439	#DIV/0!	#DIV/0!	2.710278325	#DIV/0!	0.126039433	#DIV/0!	0.476528425	0.103529003
NODE_35599_length_3692_cov_142.985153	Ga0224629_1035599.9	STRG.133093	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	93.2092475	116.5717055	#DIV/0!	#DIV/0!	29.34460571	#DIV/0!	14.5368474	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0.118499001	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0.301447235	#DIV/0!	0.681230553	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!
NODE_35651_length_3688_cov_7.013763	Ga0224629_1035651.5	STRG.133172	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	39.95488191	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0.457072826	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0
NODE_35949_length_3667_cov_36.669435	Ga0224629_1035949.1	STRG.133688	4.747387109	28.85360609	21.39945968	0	0	0	0	0	0	9.531663768	0	0	1.018257211	0	0	5.412855843	0	0	0	7.683508531	0	0	0	7.47014659	0	0	0	0	0	0	0	0	3.735010222	0	0	10.43215005	0	0	45.58548455	0	0	0	0	19.41023957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_36094_length_3656_cov_96.570675	Ga0224629_1036094.1	STRG.133906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.170263003	0	0	#DIV/0!	12.22459732	0	10.78009022	#DIV/0!	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43038078	0	0.202188766	0	0	#DIV/0!	0.259250053	0	0.420379818	#DIV/0!	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	0	0	0	0
NODE_36094_length_3656_cov_96.570675	Ga0224629_1036094.4	STRG.133914	0	0	0	0	10.53977666	0	18.82791835	0	94.63544983	0	0	0	2.542648103	210.0195299	15.1309713	0	88.44249998	#DIV/0!	56.70613903	0	46.29619947	#DIV/0!	0	0	#DIV/0!	0	0	0	0	253.4192498	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	49.79629513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109561281	0	0	0	0.23959301	0	0	#DIV/0!	0.096521297	1.629261389	0.180684734	#DIV/0!	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	0	0	0	0
NODE_36327_length_3639_cov_26.659877	Ga0224629_1036327.7	STRG.134293	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	92.01720027	#DIV/0!	304.1935268	0	#DIV/0!	#DIV/0!	120.7895431	0	0	0	#DIV/0!	0	124.1514768	#DIV/0!	146.6287815	189.1289372	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	110.4308539	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2.524265633	#DIV/0!	0	#DIV/0!	0	1.849343937	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	0.85596891	0.093744624	#DIV/0!	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
