Contig	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12
NODE_4427_length_12320_cov_137.538850	STRG.48195	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	130.6815909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	0	0	0	0
NODE_4432_length_12313_cov_6.506526	STRG.48212	#DIV/0!	#DIV/0!	3376.500239	#DIV/0!	#DIV/0!	#DIV/0!	635.8419606	829.9583637	746.5153409	#DIV/0!	524.5729529	1272.73986	0	1201.749329	#DIV/0!	1430.797283	0	994.7283318	180.3500728	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	1740.478376	#DIV/0!	470.0427643	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1594.882373	#DIV/0!	363.6836394	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!
NODE_44762_length_3142_cov_3.689018	STRG.159271	495.3907378	802.720546	896.2976408	0	537.1337993	2720.759977	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	333.0524576	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	618.03263	#DIV/0!	798.7616058	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	223.7731238	#DIV/0!	369.2835527	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	273.5797254	#DIV/0!	408.384861	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_4487_length_12236_cov_128.082998	STRG.48539	896.3345791	163.4659296	0	0	304.1443571	0	#DIV/0!	0	#DIV/0!	2085.576713	590.9704159	0	167.1118635	0	33.73800301	0	0	#DIV/0!	14.76639026	263.4888255	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!
NODE_4488_length_12234_cov_36.740209	STRG.48547	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1158.76864	0	730.4650482	0	0	#DIV/0!	#DIV/0!	0	635.7847621	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_45011_length_3129_cov_10.811321	STRG.159664	#DIV/0!	1777.474209	#DIV/0!	#DIV/0!	1086.308689	#DIV/0!	#DIV/0!	1477.361344	#DIV/0!	#DIV/0!	1688.782647	#DIV/0!	#DIV/0!	#DIV/0!	876.5396812	#DIV/0!	#DIV/0!	#DIV/0!	854.1631188	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_4507_length_12217_cov_37.884147	STRG.48671	51789.89177	#DIV/0!	0	0	54268.89187	#DIV/0!	72379.99025	#DIV/0!	0	75575.48793	75804.65228	24399.26981	87188.44255	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	33037.55108	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2827.20198	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!
NODE_45073_length_3126_cov_7.917942	STRG.159778	#DIV/0!	0	993.7770411	#DIV/0!	829.7753118	#DIV/0!	746.8409037	1163.563788	1357.877473	1646.302432	#DIV/0!	897.1329208	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	401.4281701	0	635.3288282	635.2367252	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1165.045093	0	1273.595828	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	393.3572691	#DIV/0!	800.2810788	#DIV/0!	#DIV/0!	909.2055542	624.2350661	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_4509_length_12215_cov_7.024918	STRG.48681	371.1261907	0	0	0	0	4209.107405	0	0	1341.196594	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	178.6165462	0	0	#DIV/0!	0	0	0	0	1238.391705	267.6244716	0	875.6325138	#DIV/0!	2260.450438	0	0	0	0	0	0	#DIV/0!	0	0	268.0050782	158.1635761	558.8149878	#DIV/0!	162.5324808	2033.476767	0	0	1870.882369
NODE_45196_length_3120_cov_38.455791	STRG.159956	304.827341	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	848.5113538	0	692.6131509	#DIV/0!	570.2650912	0	0	23.3227033	0	0	0	0	13.90042085	#DIV/0!	14.12461281	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0
NODE_45417_length_3109_cov_4.502620	STRG.160278	#DIV/0!	1947.353019	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1101.144374	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	902.451468	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	671.8664834	#DIV/0!
NODE_4555_length_12142_cov_38.341607	STRG.48983	274.7650178	#DIV/0!	5290.919619	2494.42102	2491.404367	#DIV/0!	1361.520333	#DIV/0!	9027.642291	4507.255208	1486.027517	2827.76823	9507.045981	5428.544108	14026.89247	5574.119704	#DIV/0!	#DIV/0!	10823.91306	#DIV/0!	1874.354311	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	220.324138	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!
NODE_45626_length_3099_cov_17.996058	STRG.160624	631.7403503	#DIV/0!	#DIV/0!	480.8641018	0	1479.683605	247.2622147	0	599.6545498	0	151.4787189	0	238.5577754	999.3997918	155.1082279	329.9542371	#DIV/0!	#DIV/0!	393.9254718	0	271.7044742	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	433.9288844	#DIV/0!	0	91.3420276	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_45640_length_3099_cov_3.082457	STRG.160643	0	0	0	0	#DIV/0!	#DIV/0!	0	0	326.3056555	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0
NODE_45751_length_3093_cov_7.042133	STRG.160825	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	51.65545612	0	70.3783941	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0
NODE_4582_length_12110_cov_130.999585	STRG.49169	1841.20142	3605.439499	4410.023318	#DIV/0!	1849.603719	#DIV/0!	2132.110772	3136.514842	3749.202627	3247.937891	1320.243835	2171.660399	2360.164964	1623.615389	1734.536478	1259.317698	4767.339944	1770.279864	308.3132323	2754.760569	231.6325714	1014.982749	2445.897849	0	1912.688862	1462.955766	0	2047.889517	#DIV/0!	1331.895306	1726.083463	1155.152642	3001.140152	2386.825708	1889.734878	3091.053002	3326.010537	1416.650686	1147.687908	1404.020279	1218.843355	1562.001172	1103.721572	952.9999419	2805.702555
NODE_45840_length_3089_cov_4.824324	STRG.160955	#DIV/0!	1801.666679	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_45970_length_3083_cov_7.978203	STRG.161120	#DIV/0!	#DIV/0!	1863.097647	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	638.4586036	#DIV/0!	0	0	0	769.6694847	0	0	0	#DIV/0!	0	488.9010068	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_460_length_31147_cov_23.013862	STRG.10708	1885.585916	1276.476495	923.1436886	1209.046416	995.5733022	145.0078841	564.0243143	1127.365565	2061.134871	1387.028713	1125.577392	788.3626928	868.7247505	553.1604747	1399.243923	2527.309329	560.177416	2020.972849	476.5857552	2666.502637	147.8203872	198.3088126	557.9999645	0	0	534.0446924	0	264.3923108	0	0	0	0	0	508.8223513	0	0	0	0	0	304.4143644	0	217.8248311	396.7310891	104.8884862	448.3590556
NODE_462_length_31098_cov_8.034597	STRG.10739	0	0	#DIV/0!	0	0	#DIV/0!	0	0	52.22176431	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	87.14063533
NODE_462_length_31098_cov_8.034597	STRG.10740	52.16696025	0	#DIV/0!	0	0	#DIV/0!	0	0	171.9052466	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0
NODE_4627_length_12054_cov_5.667889	STRG.49471	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	16575.96154	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	3588.626077	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_4631_length_12050_cov_14.370821	STRG.49508	4070.816946	5837.576794	2250.152653	24730.31771	#DIV/0!	#DIV/0!	#DIV/0!	2716.713445	5872.217142	3605.437726	#DIV/0!	1765.219043	#DIV/0!	1159.642237	1466.900289	#DIV/0!	8543.615516	5059.229739	3945.801378	8796.273275	922.5952079	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	149.1826792	#DIV/0!	1309.088477	#DIV/0!	0
NODE_4633_length_12047_cov_4.218979	STRG.49524	0	#DIV/0!	270.5365992	0	#DIV/0!	#DIV/0!	0	855.9691316	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	690.0087232	1085.045841	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!
NODE_46420_length_3062_cov_5.633189	STRG.161802	0	1140.386367	1653.763646	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	1015.846296	#DIV/0!	#DIV/0!	#DIV/0!	0	1108.526101	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	945.5247353	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1387.630834	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	735.1399884	#DIV/0!	#DIV/0!
NODE_46461_length_3060_cov_12.108153	STRG.161860	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	98.45195493	0	56.08789723	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	460.2902266	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	643.6687132
NODE_46828_length_3043_cov_36.672021	STRG.162403	#DIV/0!	655.6314181	#DIV/0!	371.6798917	270.9217919	#DIV/0!	187.4415297	#DIV/0!	#DIV/0!	#DIV/0!	0	904.5289461	544.6758822	0	#DIV/0!	748.449914	1530.500307	281.6839721	160.5039533	207.1336974	44.93585098	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	110.0647533	#DIV/0!	0	0	0	0	415.0934244	#DIV/0!	#DIV/0!	#DIV/0!	236.0812517	153.7102238	228.4004156	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!
NODE_46891_length_3040_cov_194.742379	STRG.162504	0	#DIV/0!	#DIV/0!	#DIV/0!	363.8181563	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	776.6243809	147.9999085	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1030.798704	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!
NODE_4692_length_11962_cov_31.030066	STRG.49909	0	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	282.6155301	0	0	0	0	0	#DIV/0!	136.6098629	0	0	0	#DIV/0!	0	0	#DIV/0!	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_4726_length_11935_cov_7.425084	STRG.50117	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	1546.374931	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	2302.699095	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	726.2153733	0	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	422.3889442	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	4174.736859
NODE_473_length_30831_cov_9.993047	STRG.10937	#DIV/0!	9815.146152	14515.45843	15171.28797	6297.707104	#DIV/0!	10636.51804	1297.973354	#DIV/0!	20713.58805	3342.289506	2619.509159	5555.674422	0	8419.329192	#DIV/0!	#DIV/0!	#DIV/0!	4956.788679	10457.8068	1894.711283	#DIV/0!	7058.124953	#DIV/0!	12622.19094	9008.404534	0	0	0	#DIV/0!	2506.728269	0	2790.574837	29679.27619	0	12085.31013	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	8365.363685	0	#DIV/0!
NODE_47432_length_3016_cov_3.905437	STRG.163287	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	305.2663792	#DIV/0!	503.2293512	#DIV/0!	#DIV/0!	309.46854	#DIV/0!	138.8479515	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_47558_length_3010_cov_14.164467	STRG.163473	356.2193615	500.0191759	0	1277.391878	501.4419689	1382.498464	191.5937734	0	542.5161038	#DIV/0!	158.6237182	0	46.39469814	#DIV/0!	0	#DIV/0!	0	#DIV/0!	132.1275576	422.4334469	43.79098257	265.642636	202.074535	850.0739207	585.2714886	607.3750214	439.0879265	924.512724	359.2824965	0	0	697.916085	528.5601843	832.6176286	#DIV/0!	353.4160522	518.987046	255.6584822	0	521.5756969	0	481.7895633	#DIV/0!	315.2763428	619.9814085
NODE_47595_length_3008_cov_15.671520	STRG.163525	#DIV/0!	#DIV/0!	2096.544636	2212.400998	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	130.9720516	0	#DIV/0!	0	232.8401338	#DIV/0!	#DIV/0!	#DIV/0!	448.9766842	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_47646_length_3006_cov_3.890884	STRG.163591	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1209.71777	758.6979574	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	196.2491733	0	#DIV/0!	#DIV/0!	19.66005818	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!
NODE_47700_length_3004_cov_4.800610	STRG.163678	0	#DIV/0!	296.1615628	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	170.2982775	428.8354007	#DIV/0!	#DIV/0!	429.5100955	#DIV/0!	#DIV/0!	#DIV/0!	123.7764833	0	379.6727612	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0
NODE_4772_length_11877_cov_17.015310	STRG.50399	3440.607027	#DIV/0!	1112.921348	#DIV/0!	0	8731.491258	1049.145094	#DIV/0!	0	#DIV/0!	#DIV/0!	0	274.8504642	1040.639793	223.9011453	#DIV/0!	#DIV/0!	#DIV/0!	69.66605454	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	340.6389415	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	364.4580559	0	#DIV/0!	0	0
NODE_484_length_30481_cov_24.351804	STRG.11098	0	0	47.75172864	0	0	0	2.806806555	32.94460089	0	0	5.16021307	0	0	88.58276956	29.68931076	80.54085287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.4318183	0	64.99071326	0	0	0	0	0
NODE_4843_length_11793_cov_9.388567	STRG.50860	3233.682133	1823.977735	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1920.761893	4152.647893	0	#DIV/0!	666.3334805	3369.191312	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	1252.484801	2141.490403	4324.029679	3530.745643	4195.691145	2933.087104	#DIV/0!	#DIV/0!	2729.021464	2352.541186	1527.268351	2726.909835	8599.545235	#DIV/0!	4017.418937	3105.630422	2915.233407	#DIV/0!	1134.431605	#DIV/0!	3498.854514	2762.215961	1629.717071	4435.820265
NODE_4851_length_11783_cov_25.595413	STRG.50925	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0	0	235.5015648	0	#DIV/0!	#DIV/0!	76.12511664	0	119.9795247	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	799.1374798	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0
NODE_486_length_30420_cov_24.927713	STRG.11157	91.56126354	0	40.86124431	49.30115416	0	27.24753189	0	26.84499279	0	21.03824706	8.370524076	54.48846814	15.11672141	60.70756656	71.19807814	21.55073294	46.7847831	12.29648872	0	0	17.2769804	0	99.02371738	272.7794801	73.62425764	0	43.79257819	132.4985297	0	62.03114602	0	0	55.49221029	180.4185182	57.65317873	54.31164992	0	39.76729348	0	0	85.28592332	0	0	138.8040956	162.0099731
NODE_4886_length_11730_cov_8.393405	STRG.51165	3802.898336	0	5355.695069	0	#DIV/0!	9700.319563	4182.66452	4732.784627	0	1806.292936	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	123.9474757	1769.932881	0	0	0	#DIV/0!	1673.67868	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	3619.987399	0	0	5102.014943	#DIV/0!	1086.67523	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0
NODE_4887_length_11728_cov_14.803564	STRG.51170	1215.110017	0	3856.902578	#DIV/0!	#DIV/0!	#DIV/0!	1322.606389	713.6247844	2680.606087	5315.25993	2516.121821	#DIV/0!	#DIV/0!	803.5163933	413.103375	3577.872031	0	#DIV/0!	144.8519001	3883.75137	177.6152428	0	#DIV/0!	0	4935.624761	842.9102729	#DIV/0!	945.144912	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	1583.616409	2725.762337	#DIV/0!	1253.776965	0	923.0334068	#DIV/0!	#DIV/0!	0	0
NODE_49_length_63535_cov_42.213264	STRG.1900	0	#DIV/0!	#DIV/0!	0	17321.02008	0	#DIV/0!	#DIV/0!	0	31248.81257	10408.04672	#DIV/0!	#DIV/0!	0	4440.87471	0	#DIV/0!	#DIV/0!	4935.321833	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0
NODE_490_length_30400_cov_30.872829	STRG.11226	0	0	0	0	0	0	0	0	0	0	429.5801683	0	0	256.9445466	0	0	0	0	217.7756553	0	273.3324252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0
NODE_4927_length_11693_cov_4.650971	STRG.51409	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	0	192.1344444	0	224.0105036	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0
NODE_4962_length_11652_cov_15.652410	STRG.51643	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	22.18133455	0	232.1007968	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
